uid,domainID,siteID,namedLocation,passStartTime,passEndTime,eventID,passNumber,specimenNumber,taxonID,scientificName,taxonRank,morphospeciesID,morphospeciesIDRemarks,identificationQualifier,fishTotalLength,fishWeight,delt,efMortality,efInjury,fishLifeStage,sampleTypeCollected,voucherSampleID,dnaSampleID,identifiedBy,remarks,publicationDate,release
52c19870-8ee0-4992-a5a0-11496e926ed9,D17,BIGC,BIGC.AOS.fish.point.07,2019-10-23T21:58:00Z,2019-10-23T22:39:00Z,BIGC.20191023.07.3.e-fisher,3,2,SALTRU,Salmo trutta,species,NA,NA,NA,85,6,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
d8de0e70-5d69-4b10-9c2c-677ccdc6159d,D17,BIGC,BIGC.AOS.fish.point.07,2019-10-23T21:58:00Z,2019-10-23T22:39:00Z,BIGC.20191023.07.3.e-fisher,3,9,SALTRU,Salmo trutta,species,NA,NA,NA,73,3,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
c41980e3-717e-41ac-8236-51b17e6acc2b,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,39,SALTRU,Salmo trutta,species,NA,NA,NA,133,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
02d94c46-1b9d-4cc1-9879-7c52ba2ceab9,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,34,SALTRU,Salmo trutta,species,NA,NA,NA,134,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
4ea6fd25-e4f0-48ac-a509-91b4f704228b,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,21,SALTRU,Salmo trutta,species,NA,NA,NA,88,6,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
da85580e-303e-4df6-95c3-03e3375bb741,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,43,SALTRU,Salmo trutta,species,NA,NA,NA,134,23,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
2c5c4b14-826d-4d77-8aa9-0db7d8d5dfee,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,38,SALTRU,Salmo trutta,species,NA,NA,NA,198,70,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
98c340b8-60fb-41b1-b24a-f32d1c6efd62,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,44,SALTRU,Salmo trutta,species,NA,NA,NA,144,30,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
d1ae5df0-84f9-4726-87af-a6b40b6e716b,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,3,SALTRU,Salmo trutta,species,NA,NA,NA,130,20,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
63c1d83a-e580-4ed8-9255-01b712d014e1,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,11,SALTRU,Salmo trutta,species,NA,NA,NA,142,25,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e956fd0b-290e-451a-90ca-024c0977b3fb,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,50,SALTRU,Salmo trutta,species,NA,NA,NA,137,26,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
c6033984-8620-473a-8cd4-4f37e30b911f,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,15,SALTRU,Salmo trutta,species,NA,NA,NA,132,20,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
f4a8b69d-de69-4cd3-add4-5499f73e9acd,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,8,SALTRU,Salmo trutta,species,NA,NA,NA,141,24,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
3812de84-7598-4fe7-9f98-fdb4d22e48cd,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,48,SALTRU,Salmo trutta,species,NA,NA,NA,221,87,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
391e9660-f7ef-4cab-8d11-ed3210094fe5,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,5,SALTRU,Salmo trutta,species,NA,NA,NA,83,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
21334c03-3954-4314-ac7d-757f63563bf3,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,37,SALTRU,Salmo trutta,species,NA,NA,NA,90,7,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
57755cc5-18c0-4ff6-954d-4eceda0f7eb0,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,2,SALTRU,Salmo trutta,species,NA,NA,NA,240,118,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
ba700181-217a-4c50-bdef-b355afbd9e06,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,4,SALTRU,Salmo trutta,species,NA,NA,NA,81,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
99756090-dde2-4b24-a2df-e781fbfaf1a7,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,19,SALTRU,Salmo trutta,species,NA,NA,NA,232,94,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e697f120-e0bc-4888-b3a7-1198d7c296aa,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,32,SALTRU,Salmo trutta,species,NA,NA,NA,132,20,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
3bc99e1e-aa0f-4b8b-8457-116ae036c0df,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,10,SALTRU,Salmo trutta,species,NA,NA,NA,130,22,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
6a4512f9-a1ce-4121-a7b9-d44072cfd4f9,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,29,SALTRU,Salmo trutta,species,NA,NA,NA,83,4,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e5a82536-4c46-4867-93d8-a64e6f414d50,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,35,SALTRU,Salmo trutta,species,NA,NA,NA,129,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
80237340-d016-4b28-af06-b83e8f55aa90,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,49,SALTRU,Salmo trutta,species,NA,NA,NA,136,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
3d14198c-84d5-4350-be76-6597d265ff76,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,28,SALTRU,Salmo trutta,species,NA,NA,NA,130,19,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
26779338-3e06-4d13-8eca-f5e3e3cc1977,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,41,SALTRU,Salmo trutta,species,NA,NA,NA,144,27,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
2298f2ee-dd53-4691-b354-bc7b3821ea03,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,7,SALTRU,Salmo trutta,species,NA,NA,NA,151,30,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
6488553c-feaf-45ef-9a98-e66cecf7b8c8,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,17,SALTRU,Salmo trutta,species,NA,NA,NA,147,28,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
f371dcf9-7466-4af2-81ef-20ce48b71db5,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,16,SALTRU,Salmo trutta,species,NA,NA,NA,146,28,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
82821cd0-12b9-4929-a794-740d066d4354,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,20,SALTRU,Salmo trutta,species,NA,NA,NA,220,85,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
0c5f5b7e-86a4-4e00-9478-20f5e5086934,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,45,SALTRU,Salmo trutta,species,NA,NA,NA,221,98,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
6c955071-d699-4c08-bc7d-b991dfcff6e4,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,31,SALTRU,Salmo trutta,species,NA,NA,NA,221,95,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
150ea9eb-cd97-4ce2-afd1-83dfaede8205,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,40,SALTRU,Salmo trutta,species,NA,NA,NA,75,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
f011a500-3627-459f-8b55-ab6fa631b5a0,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,42,SALTRU,Salmo trutta,species,NA,NA,NA,166,44,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e7737f08-436c-4a23-8411-808cec8669c5,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,25,SALTRU,Salmo trutta,species,NA,NA,NA,213,75,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
482effa1-95c6-40a7-b564-bf19323c0682,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,51,SALTRU,Salmo trutta,species,NA,NA,NA,88,6,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
522022f7-8b66-4370-af2a-646c7c024904,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,6,SALTRU,Salmo trutta,species,NA,NA,NA,74,4,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
aab47287-8698-4b57-8c8d-81265026f25e,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,33,SALTRU,Salmo trutta,species,NA,NA,NA,89,6,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
d2fbba6c-191c-4cdc-a306-a638f553510f,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,26,SALTRU,Salmo trutta,species,NA,NA,NA,123,16,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
7a450e4c-5788-4916-97fa-f2687fae2300,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,1,SALTRU,Salmo trutta,species,NA,NA,NA,141,27,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
68b0cf8a-12c3-4a7e-9d33-ae342e27d048,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,23,SALTRU,Salmo trutta,species,NA,NA,NA,195,63,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
77f125a8-d5a9-4be3-9458-5b5f398414fc,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,47,SALTRU,Salmo trutta,species,NA,NA,NA,81,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e25f36cd-64e9-4163-8038-1785375a2713,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,24,SALTRU,Salmo trutta,species,NA,NA,NA,180,54,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
ba147e97-fad8-473f-9699-f4ccdfb6b517,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,18,SALTRU,Salmo trutta,species,NA,NA,NA,79,4,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
ea532f88-faab-4a30-a997-64e649aaab04,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,9,SALTRU,Salmo trutta,species,NA,NA,NA,131,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
d49aa2e3-ad56-444c-b5eb-792ec5580561,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,36,SALTRU,Salmo trutta,species,NA,NA,NA,184,60,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
7423da8a-c4b3-4b9a-ba49-0417f8f4e9ed,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,30,SALTRU,Salmo trutta,species,NA,NA,NA,85,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
789288d5-4f67-4bf8-b011-5b3dd40606f7,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,27,SALTRU,Salmo trutta,species,NA,NA,NA,130,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
9c2c8ee1-3d38-4ada-afb1-cac8d7e9251f,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,22,SALTRU,Salmo trutta,species,NA,NA,NA,120,16,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
2788b417-cfef-47d5-bc2c-4b1729faff01,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,46,SALTRU,Salmo trutta,species,NA,NA,NA,133,21,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
cc07ae42-8db9-45dc-8c8f-323a7b2aa9d1,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,12,SALTRU,Salmo trutta,species,NA,NA,NA,137,24,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e00e0e22-5a25-4bb8-befe-95525d64b22d,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,14,SALTRU,Salmo trutta,species,NA,NA,NA,141,24,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
af9548ed-d33a-45a2-b85a-ed6d621ecf6b,D17,BIGC,BIGC.AOS.fish.point.08,2019-10-24T16:18:00Z,2019-10-24T17:50:00Z,BIGC.20191024.08.1.e-fisher,1,13,SALTRU,Salmo trutta,species,NA,NA,NA,75,4,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
6dc00a7c-2563-4f1b-b91d-317713413b3e,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,10,SALTRU,Salmo trutta,species,NA,NA,NA,140,27,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
f04d2b24-32c2-492b-83c0-1539bb4161fc,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,18,SALTRU,Salmo trutta,species,NA,NA,NA,144,27,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
03253363-2a62-444b-9e1a-7c6b9b41d4a2,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,47,SALTRU,Salmo trutta,species,NA,NA,NA,148,31,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
a9a1685a-1602-41e0-b15f-31deb1fc5a0c,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,23,SALTRU,Salmo trutta,species,NA,NA,NA,66,4,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
0884a357-1344-4cd7-979d-05592e664603,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,26,SALTRU,Salmo trutta,species,NA,NA,NA,211,97,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
d31401a5-2766-4592-a04d-e26b8417d3e5,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,49,SALTRU,Salmo trutta,species,NA,NA,NA,121,17,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
c6915326-f0a8-4baa-892e-2aa5b71e4800,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,43,SALTRU,Salmo trutta,species,NA,NA,NA,197,69,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
e924a1a2-f6ef-466e-884e-490ba4eb1d6f,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,33,SALTRU,Salmo trutta,species,NA,NA,NA,86,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
cb462854-53d1-4b19-82ed-88cdc7697abc,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,34,SALTRU,Salmo trutta,species,NA,NA,NA,88,7,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
4d42508d-dbce-4b7f-b5d1-b3c1c372eeb5,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,28,SALTRU,Salmo trutta,species,NA,NA,NA,177,51,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
925655ea-4467-4ac8-8d35-506de790b540,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,12,SALTRU,Salmo trutta,species,NA,NA,NA,135,24,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
5f2508a6-6fa6-4122-a772-71726cdddc0c,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,22,SALTRU,Salmo trutta,species,NA,NA,NA,152,32,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
0eebce6e-f208-4fc0-adce-057c398f2178,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,6,SALTRU,Salmo trutta,species,NA,NA,NA,197,75,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
71410c6e-55c0-46fe-9d1e-3e486d2bcb8c,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,11,SALTRU,Salmo trutta,species,NA,NA,NA,118,17,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
a734a5d7-1d05-46ef-bd17-0c140d81b780,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,25,SALTRU,Salmo trutta,species,NA,NA,NA,120,17,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
30c60d99-ffda-4225-a86e-83e03acf0797,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,29,SALTRU,Salmo trutta,species,NA,NA,NA,161,41,NA,NA,NA,adult,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
9ef88d95-dfde-46a6-9f82-4c881f229a03,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,20,SALTRU,Salmo trutta,species,NA,NA,NA,142,28,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
1eaf164c-e77d-49fa-800d-781a2e2c082b,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,51,SALTRU,Salmo trutta,species,NA,NA,NA,84,5,NA,Y,NA,young of year,voucher sample only,FSH.BIGC.09.20191024.1.0051,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
2a32fa55-726f-439a-971e-2f1fa851b622,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,40,SALTRU,Salmo trutta,species,NA,NA,NA,78,5,NA,NA,NA,young of year,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
8fb78cd7-a586-4fa6-8f85-ccfdcf66cee1,D17,BIGC,BIGC.AOS.fish.point.09,2019-10-24T18:47:00Z,2019-10-24T20:04:00Z,BIGC.20191024.09.1.e-fisher,1,38,SALTRU,Salmo trutta,species,NA,NA,NA,100,10,NA,NA,NA,juvenile,no sample,NA,NA,0000-0001-7072-0706,NA,20231227T191439Z,RELEASE-2024
